participant,trial,x_orig,y_orig,t,dur,cluster_x,cluster_y,lt_x,lt_y,chosen_method,chosen_x,chosen_y,wb_centres
SS014,168,1436.5,634.2,1345,224,1436.5,667,1399.998,630.1761,cluster,1436.5,667,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1502.2,634.4,1549,188,1502.2,667,1465.906,630.7679,cluster,1502.2,667,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1574.7,634.6,1780,212,1574.7,667,1538.638,631.4005,cluster,1574.7,667,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1650.6,637.6,2020,217,1650.6,667,1614.598,634.7977,cluster,1650.6,667,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1521.2,606.9,2292,245,1521.2,599,1486.763,603.9319,cluster,1521.2,599,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1630.2,601.2,2510,193,1630.2,599,1596.502,599.0024,cluster,1630.2,599,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1078.4,602.6,2919,354,1078.4,599,1042.751,597.0508,cluster,1078.4,599,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1152.6,599.5,3170,229,1152.6,599,1117.403,594.4597,cluster,1152.6,599,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1246.4,602.3,3382,189,1246.4,599,1211.337,597.7687,cluster,1246.4,599,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,869.9,594.6,3669,242,869.9,599,834.0693,587.955,cluster,869.9,599,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,926.4,605.7,3915,226,926.4,599,890.0362,599.1735,cluster,926.4,599,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,870.8,647.1,4176,238,870.8,667,831.5498,639.4111,cluster,870.8,667,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,844.8,679.6,4368,177,844.8,735,803.3434,671.1049,cluster,844.8,735,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,940.2,676.4,4621,228,940.2,735,899.2736,668.5435,cluster,940.2,735,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1081.5,669.3,4842,191,1081.5,701,1041.513,662.4364,cluster,1081.5,701,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1032.8,664.7,4978,118,1032.8,701,992.9486,657.6351,cluster,1032.8,701,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,936.7,672.2,5263,262,936.7,701,896.0356,664.4064,cluster,936.7,701,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1019.3,679.2,5446,162,1019.3,735,978.4577,671.7639,cluster,1019.3,735,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1011.8,662.2,6287,215,1011.8,701,972.0407,655.0585,cluster,1011.8,701,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1107.8,668.8,6530,221,1107.8,701,1067.934,662.1048,cluster,1107.8,701,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1282.5,666.8,6869,300,1282.5,701,1243.353,661.197,cluster,1282.5,701,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1498.7,680,7240,327,1498.7,735,1459.422,675.4353,cluster,1498.7,735,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,168,1422.7,699.7,7640,379,1422.7,769,1381.881,694.2838,cluster,1422.7,769,[768 581 843 617;852 581 927 617;936 581 1035 617;1044 581 1132 617;1141 581 1235 617;1244 581 1325 617;1334 581 1426 617;1435 581 1548 617;1557 581 1636 617;768 615 844 651;853 615 949 651;958 615 1068 651;1077 615 1185 651;1194 615 1293 651;1302 615 1365 651;1374 615 1441 651;1450 615 1559 651;1568 615 1651 651;768 649 844 685;853 649 944 685;953 649 1038 685;1047 649 1152 685;1161 649 1246 685;1255 649 1321 685;1330 649 1427 685;1436 649 1529 685;1538 649 1615 685;768 683 864 719;873 683 968 719;977 683 1057 719;1066 683 1161 719;1170 683 1256 719;1265 683 1343 719;1352 683 1458 719;1467 683 1568 719;1577 683 1687 719;768 717 855 753;864 717 955 753;964 717 1069 753;1078 717 1172 753;1181 717 1289 753;1298 717 1424 753;1433 717 1516 753;1525 717 1616 753;1625 717 1739 753;768 751 844 787;853 751 930 787;939 751 1030 787;1039 751 1141 787;1150 751 1239 787;1248 751 1330 787]
SS014,169,879.9,642.2,0,216,879.9,601,890.8604,645.2208,cluster,879.9,601,[768 563 800 639;805 563 854 639;859 563 905 639;910 563 965 639;970 563 1021 639;1026 563 1083 639;1088 563 1123 639;1128 563 1177 639;1182 563 1215 639;768 613 816 689;821 613 863 689;868 613 913 689;918 613 970 689;975 613 1021 689;1026 613 1071 689;1076 613 1118 689;1123 613 1173 689;1178 613 1223 689;768 663 817 739;822 663 881 739;886 663 940 739;945 663 1001 739;1005 663 1058 739;1063 663 1121 739;1126 663 1172 739;1177 663 1236 739;1241 663 1273 739;768 713 828 789;833 713 875 789;879 713 928 789;933 713 984 789;989 713 1029 789;1034 713 1085 789;1090 713 1147 789;1152 713 1212 789;1217 713 1261 789;768 763 820 839;825 763 864 839;869 763 915 839;919 763 968 839;972 763 1030 839;1035 763 1086 839;1090 763 1130 839;1135 763 1185 839;1190 763 1231 839;768 813 826 889;831 813 901 889;906 813 960 889;965 813 1014 889;1019 813 1079 889;1084 813 1151 889]
SS014,169,861.5,660.1,345,330,861.5,601,872.238,661.8551,cluster,861.5,601,[768 563 800 639;805 563 854 639;859 563 905 639;910 563 965 639;970 563 1021 639;1026 563 1083 639;1088 563 1123 639;1128 563 1177 639;1182 563 1215 639;768 613 816 689;821 613 863 689;868 613 913 689;918 613 970 689;975 613 1021 689;1026 613 1071 689;1076 613 1118 689;1123 613 1173 689;1178 613 1223 689;768 663 817 739;822 663 881 739;886 663 940 739;945 663 1001 739;1005 663 1058 739;1063 663 1121 739;1126 663 1172 739;1177 663 1236 739;1241 663 1273 739;768 713 828 789;833 713 875 789;879 713 928 789;933 713 984 789;989 713 1029 789;1034 713 1085 789;1090 713 1147 789;1152 713 1212 789;1217 713 1261 789;768 763 820 839;825 763 864 839;869 763 915 839;919 763 968 839;972 763 1030 839;1035 763 1086 839;1090 763 1130 839;1135 763 1185 839;1190 763 1231 839;768 813 826 889;831 813 901 889;906 813 960 889;965 813 1014 889;1019 813 1079 889;1084 813 1151 889]
SS014,169,879,654.6,444,92,879,601,889.9521,657.1165,cluster,879,601,[768 563 800 639;805 563 854 639;859 563 905 639;910 563 965 639;970 563 1021 639;1026 563 1083 639;1088 563 1123 639;1128 563 1177 639;1182 563 1215 639;768 613 816 689;821 613 863 689;868 613 913 689;918 613 970 689;975 613 1021 689;1026 613 1071 689;1076 613 1118 689;1123 613 1173 689;1178 613 1223 689;768 663 817 739;822 663 881 739;886 663 940 739;945 663 1001 739;1005 663 1058 739;1063 663 1121 739;1126 663 1172 739;1177 663 1236 739;1241 663 1273 739;768 713 828 789;833 713 875 789;879 713 928 789;933 713 984 789;989 713 1029 789;1034 713 1085 789;1090 713 1147 789;1152 713 1212 789;1217 713 1261 789;768 763 820 839;825 763 864 839;869 763 915 839;919 763 968 839;972 763 1030 839;1035 763 1086 839;1090 763 1130 839;1135 763 1185 839;1190 763 1231 839;768 813 826 889;831 813 901 889;906 813 960 889;965 813 1014 889;1019 813 1079 889;1084 813 1151 889]
